date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:48:42	1180/1180	---M--	200	added ('OK')	text/css	date:Sat,%2011%20Feb%202023%2011:32:37%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/style.css?ver=1708145524	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/stylee502.css	(from https://wptf.themepul.co/rezilla/tag/startup/)
10:48:44	612/612	---MC-	200	added ('OK')	application/json	date:Sat,%2017%20Feb%202024%2005:03:43%20GMT	https://wptf.themepul.co/rezilla/wp-json/wp/v2/tags/20	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-json/wp/v2/tags/20.json	(from https://wptf.themepul.co/rezilla/tag/startup/)
10:48:46	18413/18413	---M--	200	added ('OK')	application/javascript	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/popper-min.js?ver=1708145524	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/popper-mine502.js	(from https://wptf.themepul.co/rezilla/tag/startup/)
10:48:48	61768/61768	---M--	200	added ('OK')	application/javascript	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-min.js?ver=1708145524	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-mine502.js	(from https://wptf.themepul.co/rezilla/tag/startup/)
10:48:48	20216/20216	---M--	200	added ('OK')	application/javascript	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/popup/jquery-magnific-popup-min.js?ver=1708145524	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/popup/jquery-magnific-popup-mine502.js	(from https://wptf.themepul.co/rezilla/tag/startup/)
10:48:50	17240/17240	---M--	200	added ('OK')	application/javascript	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/menu/stellarnav-min.js?ver=1708145524	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/menu/stellarnav-mine502.js	(from https://wptf.themepul.co/rezilla/tag/startup/)
10:48:51	53180/53180	---M--	200	added ('OK')	application/javascript	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/slick/slick-min.js?ver=1708145524	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/slick/slick-mine502.js	(from https://wptf.themepul.co/rezilla/tag/startup/)
10:48:52	4054/4054	---M--	200	added ('OK')	application/javascript	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/js/theme.js?ver=1708145524	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/js/themee502.js	(from https://wptf.themepul.co/rezilla/tag/startup/)
10:48:55	612/612	---MC-	200	added ('OK')	application/json	date:Sat,%2017%20Feb%202024%2005:03:53%20GMT	https://wptf.themepul.co/rezilla/wp-json/wp/v2/tags/21	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-json/wp/v2/tags/21.json	(from https://wptf.themepul.co/rezilla/tag/success/)
10:48:55	4705/4705	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2011%20Feb%202023%2011:50:57%20GMT	https://wptf.themepul.co/rezilla/tag/success/feed/	H:/Templates/daitheme/wptf.themepul.co/rezilla/tag/success/feed/index.html	(from https://wptf.themepul.co/rezilla/tag/success/)
10:48:56	8553/8553	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2011%20Feb%202023%2011:50:57%20GMT	https://wptf.themepul.co/rezilla/tag/taking/feed/	H:/Templates/daitheme/wptf.themepul.co/rezilla/tag/taking/feed/index.html	(from https://wptf.themepul.co/rezilla/tag/taking/)
10:48:57	153402/153402	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-min.css?ver=1708145528	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-min6258.css	(from https://wptf.themepul.co/rezilla/tag/taking/)
10:48:58	153508/153508	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-rtl-min.css?ver=1708145528	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-rtl-min6258.css	(from https://wptf.themepul.co/rezilla/tag/taking/)
10:48:59	88980/88980	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-icons.css?ver=1708145528	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-icons6258.css	(from https://wptf.themepul.co/rezilla/tag/taking/)
10:49:00	76000/76000	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/css/fontawesome-all.css?ver=1708145528	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/css/fontawesome-all6258.css	(from https://wptf.themepul.co/rezilla/tag/taking/)
10:49:01	6951/6951	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/popup/magnific-popup.css?ver=1708145528	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/popup/magnific-popup6258.css	(from https://wptf.themepul.co/rezilla/tag/taking/)
10:49:03	1776/1776	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/slick/slick.css?ver=1708145528	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/slick/slick6258.css	(from https://wptf.themepul.co/rezilla/tag/taking/)
10:49:04	15496/15496	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/css/unitest.css?ver=1708145528	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/css/unitest6258.css	(from https://wptf.themepul.co/rezilla/tag/taking/)
10:49:06	55368/55368	---M--	200	added ('OK')	text/css	date:Mon,%2006%20Feb%202023%2010:30:38%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/css/theme.css?ver=1708145528	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/css/theme6258.css	(from https://wptf.themepul.co/rezilla/tag/taking/)
10:49:07	11838/11838	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/menu/stellarnav-min.css?ver=1708145528	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/menu/stellarnav-min6258.css	(from https://wptf.themepul.co/rezilla/tag/taking/)
10:49:08	1180/1180	---M--	200	added ('OK')	text/css	date:Sat,%2011%20Feb%202023%2011:32:37%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/style.css?ver=1708145528	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/style6258.css	(from https://wptf.themepul.co/rezilla/tag/taking/)
10:49:10	609/609	---MC-	200	added ('OK')	application/json	date:Sat,%2017%20Feb%202024%2005:04:09%20GMT	https://wptf.themepul.co/rezilla/wp-json/wp/v2/tags/28	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-json/wp/v2/tags/28.json	(from https://wptf.themepul.co/rezilla/tag/taking/)
10:49:12	18413/18413	---M--	200	added ('OK')	application/javascript	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/popper-min.js?ver=1708145528	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/popper-min6258.js	(from https://wptf.themepul.co/rezilla/tag/taking/)
10:49:13	61768/61768	---M--	200	added ('OK')	application/javascript	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-min.js?ver=1708145528	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-min6258.js	(from https://wptf.themepul.co/rezilla/tag/taking/)
10:49:14	20216/20216	---M--	200	added ('OK')	application/javascript	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/popup/jquery-magnific-popup-min.js?ver=1708145528	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/popup/jquery-magnific-popup-min6258.js	(from https://wptf.themepul.co/rezilla/tag/taking/)
10:49:15	17240/17240	---M--	200	added ('OK')	application/javascript	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/menu/stellarnav-min.js?ver=1708145528	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/menu/stellarnav-min6258.js	(from https://wptf.themepul.co/rezilla/tag/taking/)
10:49:17	53180/53180	---M--	200	added ('OK')	application/javascript	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/slick/slick-min.js?ver=1708145528	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/slick/slick-min6258.js	(from https://wptf.themepul.co/rezilla/tag/taking/)
10:49:18	4054/4054	---M--	200	added ('OK')	application/javascript	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/js/theme.js?ver=1708145528	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/js/theme6258.js	(from https://wptf.themepul.co/rezilla/tag/taking/)
10:49:20	4765/4765	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2011%20Feb%202023%2011:50:57%20GMT	https://wptf.themepul.co/rezilla/tag/tech/feed/	H:/Templates/daitheme/wptf.themepul.co/rezilla/tag/tech/feed/index.html	(from https://wptf.themepul.co/rezilla/tag/tech/)
10:49:21	153402/153402	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-min.css?ver=1708145529	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-mincd50.css	(from https://wptf.themepul.co/rezilla/tag/tech/)
10:49:22	153508/153508	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-rtl-min.css?ver=1708145529	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-rtl-mincd50.css	(from https://wptf.themepul.co/rezilla/tag/tech/)
10:49:23	88980/88980	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-icons.css?ver=1708145529	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-iconscd50.css	(from https://wptf.themepul.co/rezilla/tag/tech/)
10:49:25	76000/76000	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/css/fontawesome-all.css?ver=1708145529	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/css/fontawesome-allcd50.css	(from https://wptf.themepul.co/rezilla/tag/tech/)
10:49:25	6951/6951	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/popup/magnific-popup.css?ver=1708145529	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/popup/magnific-popupcd50.css	(from https://wptf.themepul.co/rezilla/tag/tech/)
10:49:26	1776/1776	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/slick/slick.css?ver=1708145529	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/slick/slickcd50.css	(from https://wptf.themepul.co/rezilla/tag/tech/)
10:49:28	15496/15496	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/css/unitest.css?ver=1708145529	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/css/unitestcd50.css	(from https://wptf.themepul.co/rezilla/tag/tech/)
10:49:30	55368/55368	---M--	200	added ('OK')	text/css	date:Mon,%2006%20Feb%202023%2010:30:38%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/css/theme.css?ver=1708145529	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/css/themecd50.css	(from https://wptf.themepul.co/rezilla/tag/tech/)
10:49:31	11838/11838	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/menu/stellarnav-min.css?ver=1708145529	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/menu/stellarnav-mincd50.css	(from https://wptf.themepul.co/rezilla/tag/tech/)
10:49:32	1180/1180	---M--	200	added ('OK')	text/css	date:Sat,%2011%20Feb%202023%2011:32:37%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/style.css?ver=1708145529	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/stylecd50.css	(from https://wptf.themepul.co/rezilla/tag/tech/)
10:49:34	603/603	---MC-	200	added ('OK')	application/json	date:Sat,%2017%20Feb%202024%2005:04:33%20GMT	https://wptf.themepul.co/rezilla/wp-json/wp/v2/tags/19	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-json/wp/v2/tags/19.json	(from https://wptf.themepul.co/rezilla/tag/tech/)
10:49:36	18413/18413	---M--	200	added ('OK')	application/javascript	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/popper-min.js?ver=1708145529	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/popper-mincd50.js	(from https://wptf.themepul.co/rezilla/tag/tech/)
10:49:37	61768/61768	---M--	200	added ('OK')	application/javascript	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-min.js?ver=1708145529	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-mincd50.js	(from https://wptf.themepul.co/rezilla/tag/tech/)
10:49:38	20216/20216	---M--	200	added ('OK')	application/javascript	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/popup/jquery-magnific-popup-min.js?ver=1708145529	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/popup/jquery-magnific-popup-mincd50.js	(from https://wptf.themepul.co/rezilla/tag/tech/)
10:49:40	17240/17240	---M--	200	added ('OK')	application/javascript	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/menu/stellarnav-min.js?ver=1708145529	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/menu/stellarnav-mincd50.js	(from https://wptf.themepul.co/rezilla/tag/tech/)
10:49:42	53180/53180	---M--	200	added ('OK')	application/javascript	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/slick/slick-min.js?ver=1708145529	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/slick/slick-mincd50.js	(from https://wptf.themepul.co/rezilla/tag/tech/)
10:49:43	4054/4054	---M--	200	added ('OK')	application/javascript	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/js/theme.js?ver=1708145529	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/js/themecd50.js	(from https://wptf.themepul.co/rezilla/tag/tech/)
10:49:45	4734/4734	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2011%20Feb%202023%2011:50:57%20GMT	https://wptf.themepul.co/rezilla/tag/techno/feed/	H:/Templates/daitheme/wptf.themepul.co/rezilla/tag/techno/feed/index.html	(from https://wptf.themepul.co/rezilla/tag/techno/)
10:49:45	153402/153402	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-min.css?ver=1708145530	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-mindbc5.css	(from https://wptf.themepul.co/rezilla/tag/techno/)
10:49:47	153508/153508	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-rtl-min.css?ver=1708145530	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-rtl-mindbc5.css	(from https://wptf.themepul.co/rezilla/tag/techno/)
10:49:48	88980/88980	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-icons.css?ver=1708145530	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-iconsdbc5.css	(from https://wptf.themepul.co/rezilla/tag/techno/)
10:49:49	76000/76000	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/css/fontawesome-all.css?ver=1708145530	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/css/fontawesome-alldbc5.css	(from https://wptf.themepul.co/rezilla/tag/techno/)
10:49:50	6951/6951	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/popup/magnific-popup.css?ver=1708145530	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/popup/magnific-popupdbc5.css	(from https://wptf.themepul.co/rezilla/tag/techno/)
10:49:51	1776/1776	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/slick/slick.css?ver=1708145530	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/slick/slickdbc5.css	(from https://wptf.themepul.co/rezilla/tag/techno/)
10:49:53	15496/15496	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/css/unitest.css?ver=1708145530	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/css/unitestdbc5.css	(from https://wptf.themepul.co/rezilla/tag/techno/)
10:49:55	55368/55368	---M--	200	added ('OK')	text/css	date:Mon,%2006%20Feb%202023%2010:30:38%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/css/theme.css?ver=1708145530	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/css/themedbc5.css	(from https://wptf.themepul.co/rezilla/tag/techno/)
10:49:56	11838/11838	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/menu/stellarnav-min.css?ver=1708145530	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/menu/stellarnav-mindbc5.css	(from https://wptf.themepul.co/rezilla/tag/techno/)
10:49:57	1180/1180	---M--	200	added ('OK')	text/css	date:Sat,%2011%20Feb%202023%2011:32:37%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/style.css?ver=1708145530	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/styledbc5.css	(from https://wptf.themepul.co/rezilla/tag/techno/)
10:49:59	609/609	---MC-	200	added ('OK')	application/json	date:Sat,%2017%20Feb%202024%2005:04:58%20GMT	https://wptf.themepul.co/rezilla/wp-json/wp/v2/tags/31	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-json/wp/v2/tags/31.json	(from https://wptf.themepul.co/rezilla/tag/techno/)
10:50:00	18413/18413	---M--	200	added ('OK')	application/javascript	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/popper-min.js?ver=1708145530	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/popper-mindbc5.js	(from https://wptf.themepul.co/rezilla/tag/techno/)
10:50:02	61768/61768	---M--	200	added ('OK')	application/javascript	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-min.js?ver=1708145530	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-mindbc5.js	(from https://wptf.themepul.co/rezilla/tag/techno/)
10:50:03	20216/20216	---M--	200	added ('OK')	application/javascript	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/popup/jquery-magnific-popup-min.js?ver=1708145530	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/popup/jquery-magnific-popup-mindbc5.js	(from https://wptf.themepul.co/rezilla/tag/techno/)
10:50:04	17240/17240	---M--	200	added ('OK')	application/javascript	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/menu/stellarnav-min.js?ver=1708145530	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/menu/stellarnav-mindbc5.js	(from https://wptf.themepul.co/rezilla/tag/techno/)
10:50:06	53180/53180	---M--	200	added ('OK')	application/javascript	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/slick/slick-min.js?ver=1708145530	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/slick/slick-mindbc5.js	(from https://wptf.themepul.co/rezilla/tag/techno/)
10:50:07	4054/4054	---M--	200	added ('OK')	application/javascript	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/js/theme.js?ver=1708145530	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/js/themedbc5.js	(from https://wptf.themepul.co/rezilla/tag/techno/)
10:50:09	606/606	---MC-	200	added ('OK')	application/json	date:Sat,%2017%20Feb%202024%2005:05:08%20GMT	https://wptf.themepul.co/rezilla/wp-json/wp/v2/tags/36	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-json/wp/v2/tags/36.json	(from https://wptf.themepul.co/rezilla/tag/theme/)
10:50:09	16251/16251	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2011%20Feb%202023%2011:50:57%20GMT	https://wptf.themepul.co/rezilla/tag/theme/feed/	H:/Templates/daitheme/wptf.themepul.co/rezilla/tag/theme/feed/index.html	(from https://wptf.themepul.co/rezilla/tag/theme/)
10:50:11	8574/8574	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2011%20Feb%202023%2011:50:57%20GMT	https://wptf.themepul.co/rezilla/tag/woman/feed/	H:/Templates/daitheme/wptf.themepul.co/rezilla/tag/woman/feed/index.html	(from https://wptf.themepul.co/rezilla/tag/woman/)
10:50:11	153402/153402	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-min.css?ver=1708145531	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-min8c49.css	(from https://wptf.themepul.co/rezilla/tag/woman/)
10:50:13	153508/153508	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-rtl-min.css?ver=1708145531	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-rtl-min8c49.css	(from https://wptf.themepul.co/rezilla/tag/woman/)
10:50:14	88980/88980	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-icons.css?ver=1708145531	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-icons8c49.css	(from https://wptf.themepul.co/rezilla/tag/woman/)
10:50:15	76000/76000	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/css/fontawesome-all.css?ver=1708145531	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/css/fontawesome-all8c49.css	(from https://wptf.themepul.co/rezilla/tag/woman/)
10:50:16	6951/6951	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/popup/magnific-popup.css?ver=1708145531	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/popup/magnific-popup8c49.css	(from https://wptf.themepul.co/rezilla/tag/woman/)
